,M,S1,S2,f,N,C,Merr,S1err,S2err,ferr,Nerr,Cerr
641.0,498.2600000005506,5.210000001221123,15.559998275965874,0.683193744050664,340.9879154264994,4.081703774141632,0.29274265723805115,0.7762621940114536,2.973064117080523,0.04651119264884829,19.72470944597015,7.198631719217475
650.0,498.71996790639105,5.661954303417125,13.79326505907381,0.709961311701419,100.0333991345248,5.57822232849503e-07,0.45971042160249453,0.7828767540226669,1.7261343390425665,0.19703310546187802,10.002490090471603,2.0557634764357124
675.0,498.2600000000012,6.0670347221380885,12.195912302743796,0.7099877525914978,84.31966552911452,8.647124871571377,0.09012104009030963,0.8527676923394703,2.527377911716558,0.14143422020357838,9.893722454343283,4.711055802389341
700.0,498.26000000033014,6.329999726484354,15.559999967167233,0.5100000346607821,40.89363868065576,2.1059797333941033,0.2875953046394102,0.23157075153391693,3.014532692892675,0.13609083549259993,6.961730439145054,3.1089875885189633
725.0,498.71999999987935,6.329999818302417,15.559981845111434,0.7099995066366076,62.904920562806275,1.0866622935378212,0.404378538930132,1.0479905063881683,4.02178648972318,0.1767238820875252,8.286880049998558,2.6157526576899848
750.0,498.7199999997759,6.329999901287959,12.867085346926617,0.5100000200664132,96.7526881684222,5.254833252678726,0.3708478419870289,0.560847580255837,2.8929562927289467,0.11030387535351127,10.793913636980562,4.998523726745197
775.0,498.71999971410196,6.329771176475641,13.637376483309618,0.5100000043606366,107.00391272234211,3.144164928414739e-07,0.33955228480596134,1.0590109741131002,1.334358256282715,0.19731790309906688,10.34434726348843,2.0088448995242425
800.0,498.7199999771628,6.329999894337602,11.976981205063064,0.5100008275778468,163.4578678824161,8.51541892601304,0.35003093253382644,1.01687208731108,1.1437600823032295,0.1395363902769588,13.427237871596603,5.03504722698611
825.0,498.7199984957374,6.329903229584165,12.211824803509117,0.5100000875627355,189.5589602130654,7.4250826887262145,0.37159846646170536,1.0156877767460024,1.1381733349380614,0.15684947529868443,14.395472301520499,5.008095928674794
840.0,498.71731623023624,6.329999956789589,11.320000002743232,0.5100004791778083,79.10075383818493,7.896784013931346,0.28746958365584874,0.892674871205104,3.3448419414595314,0.16947922836430368,9.392992645004817,4.1253271288092535
850.0,498.2600000002993,5.210000012757192,11.328719916690392,0.6342153180627417,47.049134573073914,4.970168157028776,0.28701520482022147,0.7041629778934659,2.919559396146287,0.13657139289680853,7.2541867497361,3.2467114174933864
860.0,498.2600000000885,5.210000000044899,11.320000578552706,0.709999854202638,30.574401171618028,2.4059624887513564,0.4006497290788218,0.8141806932839923,3.1911671229352043,0.1349286397285394,5.666850476210293,1.9854797025213866
870.0,498.2600000000813,5.530275195624447,11.320000305679534,0.7099993248860321,19.499053426880188,9.501992558537896,0.449630511771943,0.6034454240971185,3.336134800264687,0.15878136402154747,4.885562033973833,3.7241343503870983
900.0,498.2600000000006,6.329999999989193,15.559966406097676,0.5100000000033896,38.1173229052012,9.882735940452303,0.39406356530997755,0.9349989366247571,2.124245491640467,0.16217681011185314,7.469235588980496,5.179572424559797
935.0,498.2600490826998,5.49518592739958,11.32081306502925,0.7099997616809055,37.17891799570605,38.818964197561925,0.44538184494780353,0.9621174164571942,4.203311884387672,0.18972370719745835,7.585316635375095,7.6910247164974646
938.0,498.7199999990175,5.210000163824836,15.503781979764103,0.5100000333913315,36.29668003791164,35.70250642005202,0.09960728404877273,0.17201432963176755,2.8315978638887502,0.1421625326501611,8.0328938840607,7.991829348797054
940.0,498.7199986929433,5.2101347016133195,12.255997031216795,0.5964010156493061,23.381292925289678,31.613974189736993,0.45681123413842784,0.5656736891182925,2.3773407139010043,0.15664115569836162,8.735478121013607,9.187886776804378
960.0,498.7199999999999,5.210000000000002,15.55999999999743,0.5100000000000865,36.82635790582811,10.173643711202217,0.4314081578487219,0.9307103420964604,3.721407862121451,0.1090936738515561,7.3145623042725205,5.200950219820754
990.0,498.7199751516365,5.210000027970526,15.5599981201254,0.5100000071428565,19.54189698650799,34.44947866201775,0.2846746448377644,0.23263498793320325,2.611069450416891,0.14222144964069255,6.48193474278025,7.5400646924143615
